id,name,belongs_to,day_of_week,totala,totalf,acc,error
142712,1072 Pasadena,7/5/2022,2,2402.09,,,
142712,1072 Pasadena,7/5/2022,2,269,,,
142675,1006 Germantown,7/5/2022,2,3548.67,,,
142672,1049 Woodbridge,7/5/2022,2,183,,,
142684,1008 Pike + Rose,7/5/2022,2,323,,,
142682,1011 Barracks Row,7/5/2022,2,2787.42,,,
142655,1016 Hotel Hive,7/5/2022,2,167,,,
142700,1023 Astor Place,7/5/2022,2,161,,,
142687,1004 Bethesda,7/5/2022,2,245,,,
142687,1004 Bethesda,7/5/2022,2,123,,,
142693,1034 Wall Street,7/5/2022,2,2096.01,,,
142693,1034 Wall Street,7/5/2022,2,2301.97,,,
142662,1021 Nomad,7/5/2022,2,248,,,
142693,1034 Wall Street,7/5/2022,2,213,,,
142760,1043 Willow Lawn,7/5/2022,2,108,,,
142760,1043 Willow Lawn,7/5/2022,2,2018.25,,,
142760,1043 Willow Lawn,7/5/2022,2,2090.24,,,
142685,1040 Charles Village,7/5/2022,2,3699.81,,,
142693,1034 Wall Street,7/5/2022,2,124,,,
142677,1001 H Street,7/5/2022,2,279,,,
142662,1021 Nomad,7/5/2022,2,129,,,
142655,1016 Hotel Hive,7/5/2022,2,426,,,
142684,1008 Pike + Rose,7/5/2022,2,2997.76,,,
142679,1003 Brookland,7/5/2022,2,4171.25,,,
142684,1008 Pike + Rose,7/5/2022,2,3180.61,,,
142690,1005 Gaithersburg,7/5/2022,2,2003.66,,,
142690,1005 Gaithersburg,7/5/2022,2,2152.19,,,
142702,1059 Rosslyn,7/5/2022,2,1945.52,,,
142661,1018 Rittenhouse,7/5/2022,2,2564.6,,,
142690,1005 Gaithersburg,7/5/2022,2,225,,,
142713,1063 Tenleytown,7/5/2022,2,1568.16,,,
142713,1063 Tenleytown,7/5/2022,2,165,,,
142713,1063 Tenleytown,7/5/2022,2,87,,,
142713,1063 Tenleytown,7/5/2022,2,1450.79,,,
142658,1045 Maryland City,7/5/2022,2,172,,,
142658,1045 Maryland City,7/5/2022,2,344,,,
142692,1048 Seven Corners,7/5/2022,2,103,,,
142692,1048 Seven Corners,7/5/2022,2,2170.76,,,
142692,1048 Seven Corners,7/5/2022,2,214,,,
142697,1039 Union,7/5/2022,2,76,,,
142681,1020 Tysons,7/5/2022,2,2848.45,,,
142689,1009 E Street,7/5/2022,2,239,,,
142681,1020 Tysons,7/5/2022,2,313,,,
142697,1039 Union,7/5/2022,2,1541.03,,,
142697,1039 Union,7/5/2022,2,171,,,
142697,1039 Union,7/5/2022,2,1431.02,,,
142656,1025 Ballston,7/5/2022,2,460,,,
142692,1048 Seven Corners,7/5/2022,2,1950.7,,,
142681,1020 Tysons,7/5/2022,2,3102.25,,,
142687,1004 Bethesda,7/5/2022,2,2419.22,,,
142702,1059 Rosslyn,7/5/2022,2,114,,,
142689,1009 E Street,7/5/2022,2,155,,,
142702,1059 Rosslyn,7/5/2022,2,231,,,
142681,1020 Tysons,7/5/2022,2,163,,,
142656,1025 Ballston,7/5/2022,2,4566,,,
142660,1036 Silver Spring,7/5/2022,2,325,,,
142702,1059 Rosslyn,7/5/2022,2,2102.25,,,
142760,1043 Willow Lawn,7/5/2022,2,234,,,
142685,1040 Charles Village,7/5/2022,2,364,,,
142676,1053 Navy Yard,7/5/2022,2,3099.87,,,
142660,1036 Silver Spring,7/5/2022,2,160,,,
142660,1036 Silver Spring,7/5/2022,2,2940.19,,,
142685,1040 Charles Village,7/5/2022,2,203,,,
142707,1031 Fair Oaks,7/5/2022,2,1040.74,,,
142678,1028 Reston,7/5/2022,2,3122.34,,,
142707,1031 Fair Oaks,7/5/2022,2,62,,,
142690,1005 Gaithersburg,7/5/2022,2,107,,,
142676,1053 Navy Yard,7/5/2022,2,191,,,
142683,1026 UPenn,7/5/2022,2,147,,,
142683,1026 UPenn,7/5/2022,2,2727.34,,,
142683,1026 UPenn,7/5/2022,2,2971.67,,,
142683,1026 UPenn,7/5/2022,2,296,,,
142661,1018 Rittenhouse,7/5/2022,2,149,,,
142699,1017 Georgetown,7/5/2022,2,1662.46,,,
142701,1058 Bel Air,7/5/2022,2,2410.34,,,
142678,1028 Reston,7/5/2022,2,168,,,
142696,1047 College Park,7/5/2022,2,183,,,
142660,1036 Silver Spring,7/5/2022,2,3185.65,,,
142679,1003 Brookland,7/5/2022,2,430,,,
142676,1053 Navy Yard,7/5/2022,2,347,,,
142762,1014 Columbia Heights,7/5/2022,2,107,,,
142762,1014 Columbia Heights,7/5/2022,2,184,,,
